Mod:Item:MetaData, Localized Name
mts:iv_tpp.trin_car-boat_gauge_cyber_oilpressure_bar, item.iv_tpp.trin_car-boat_gauge_cyber_oilpressure_bar.name
mts:iv_tpp.trin_car-boat_gauge_cyber_oilpressure_psi, item.iv_tpp.trin_car-boat_gauge_cyber_oilpressure_psi.name
mts:iv_tpp.trin_car-boat_gauge_cyber_speed_kph, item.iv_tpp.trin_car-boat_gauge_cyber_speed_kph.name
mts:iv_tpp.trin_car-boat_gauge_cyber_speed_mph, item.iv_tpp.trin_car-boat_gauge_cyber_speed_mph.name
mts:iv_tpp.trin_car-boat_gauge_cyber_tachometer, item.iv_tpp.trin_car-boat_gauge_cyber_tachometer.name
mts:iv_tpp.trin_car-boat_gauge_default_electric, item.iv_tpp.trin_car-boat_gauge_default_electric.name
mts:iv_tpp.trin_car-boat_gauge_default_enginetemp_c, item.iv_tpp.trin_car-boat_gauge_default_enginetemp_c.name
mts:iv_tpp.trin_car-boat_gauge_default_enginetemp_f, item.iv_tpp.trin_car-boat_gauge_default_enginetemp_f.name
mts:iv_tpp.trin_car-boat_gauge_default_fuel, item.iv_tpp.trin_car-boat_gauge_default_fuel.name
mts:iv_tpp.trin_car-boat_gauge_default_oilpressure_bar, item.iv_tpp.trin_car-boat_gauge_default_oilpressure_bar.name
mts:iv_tpp.trin_car-boat_gauge_default_oilpressure_psi, item.iv_tpp.trin_car-boat_gauge_default_oilpressure_psi.name
mts:iv_tpp.trin_car-boat_gauge_default_speed_kph, item.iv_tpp.trin_car-boat_gauge_default_speed_kph.name
mts:iv_tpp.trin_car-boat_gauge_default_speed_mph, item.iv_tpp.trin_car-boat_gauge_default_speed_mph.name
mts:iv_tpp.trin_car-boat_gauge_default_tachometer, item.iv_tpp.trin_car-boat_gauge_default_tachometer.name
mts:iv_tpp.trin_car-boat_gauge_gear, item.iv_tpp.trin_car-boat_gauge_gear.name
mts:mts.jerrycan, item.mts.jerrycan.name
mts:mts.custombench, item.mts.custombench.name
mts:mts.decorbench, item.mts.decorbench.name
mts:mts.enginebench, item.mts.enginebench.name
mts:mts.fuelpump, item.mts.fuelpump.name
mts:mts.gunbench, item.mts.gunbench.name
mts:mts.instrumentbench, item.mts.instrumentbench.name
mts:mts.itembench, item.mts.itembench.name
mts:mts.propellerbench, item.mts.propellerbench.name
mts:mts.seatbench, item.mts.seatbench.name
mts:mts.vehiclebench, item.mts.vehiclebench.name
mts:mts.wheelbench, item.mts.wheelbench.name
mts:mts.fuelhose, item.mts.fuelhose.name
mts:mts.handbook_car, item.mts.handbook_car.name
mts:mts.handbook_plane, item.mts.handbook_plane.name
mts:mts.jumpercable, item.mts.jumpercable.name
mts:mts.jumperpack, item.mts.jumperpack.name
mts:mts.key, item.mts.key.name
mts:mts.paintgun, item.mts.paintgun.name
mts:mts.partscanner, item.mts.partscanner.name
mts:mts.ticket, item.mts.ticket.name
mts:mts.wrench, item.mts.wrench.name
mts:mts.y2kbutton, item.mts.y2kbutton.name
immersivecables:coil_block:0, Fluix Coil Block
immersivecables:coil_block:1, Dense Fluix Coil Block
immersivecables:coil_block:2, Quartz Fiber Coil Block
immersivecables:coil_block:3, Refined Fiber Coil Block
immersivecables:wire_coil:0, Fluix Wire Coil
immersivecables:wire_coil:1, Dense Fluix Wire Coil
immersivecables:wire_coil:2, Quartz Fiber Wire Coil
immersivecables:wire_coil:3, Refined Fiber Wire Coil
immersivecables:transformer_fluix:0, Fluix Transformer
immersivecables:transformer_fluix:1, Dense Fluix Transformer
immersivecables:relay_fluix:0, Fluix Wire Relay
immersivecables:relay_fluix:1, Dense Fluix Wire Relay
immersivecables:connector_quartz, Quartz Fiber Connector
immersivepetroleum:metal_device:0, Automatic Lubricator
immersivepetroleum:metal_device:1, Portable Generator
immersivepetroleum:stone_decoration, tile.immersivepetroleum.stone_decoration.name
immersivepetroleum:material:0, Bitumen
immersivepetroleum:schematic, %s Projector
immersivepetroleum:speedboat, Motorboat
immersivepetroleum:upgrades:0, Reinforced Hull
immersivepetroleum:upgrades:1, Icebreaker Bow
immersivepetroleum:upgrades:2, Expanded Fuel Tank
immersivepetroleum:upgrades:3, Maneuvering Rudders
immersivepetroleum:upgrades:4, Emergency Paddles
immersivepetroleum:oil_can, Lubricant Can
immersiveposts:postbase, Extendable Post
immersiveposts:fence_iron, Iron Fence
immersiveposts:fence_gold, Gold Fence
immersiveposts:fence_copper, Copper Fence
immersiveposts:fence_lead, Lead Fence
immersiveposts:fence_silver, Silver Fence
immersiveposts:fence_nickel, Nickel Fence
immersiveposts:fence_constantan, Constantan Fence
immersiveposts:fence_electrum, Electrum Fence
immersiveposts:fence_uranium, Uranium Fence
immersiveposts:metal_rods:0, Gold Rod
immersiveposts:metal_rods:1, Copper Rod
immersiveposts:metal_rods:2, Lead Rod
immersiveposts:metal_rods:3, Silver Rod
immersiveposts:metal_rods:4, Nickel Rod
immersiveposts:metal_rods:5, Constantan Rod
immersiveposts:metal_rods:6, Electrum Rod
immersiveposts:metal_rods:7, Uranium Rod
ironchest:iron_chest:0, Iron Chest
ironchest:iron_chest:1, Gold Chest
ironchest:iron_chest:2, Diamond Chest
ironchest:iron_chest:3, Copper Chest
ironchest:iron_chest:4, Silver Chest
ironchest:iron_chest:5, Crystal Chest
ironchest:iron_chest:6, Obsidian Chest
ironchest:iron_chest:7, DirtChest 9000!
ironchest:iron_shulker_box_white:0, White Iron Shulker Box
ironchest:iron_shulker_box_white:1, White Gold Shulker Box
ironchest:iron_shulker_box_white:2, White Diamond Shulker Box
ironchest:iron_shulker_box_white:3, White Copper Shulker Box
ironchest:iron_shulker_box_white:4, White Silver Shulker Box
ironchest:iron_shulker_box_white:5, White Crystal Shulker Box
ironchest:iron_shulker_box_white:6, White Obsidian Shulker Box
ironchest:iron_shulker_box_orange:0, Orange Iron Shulker Box
ironchest:iron_shulker_box_orange:1, Orange Gold Shulker Box
ironchest:iron_shulker_box_orange:2, Orange Diamond Shulker Box
ironchest:iron_shulker_box_orange:3, Orange Copper Shulker Box
ironchest:iron_shulker_box_orange:4, Orange Silver Shulker Box
ironchest:iron_shulker_box_orange:5, Orange Crystal Shulker Box
ironchest:iron_shulker_box_orange:6, Orange Obsidian Shulker Box
ironchest:iron_shulker_box_magenta:0, Magenta Iron Shulker Box
ironchest:iron_shulker_box_magenta:1, Magenta Gold Shulker Box
ironchest:iron_shulker_box_magenta:2, Magenta Diamond Shulker Box
ironchest:iron_shulker_box_magenta:3, Magenta Copper Shulker Box
ironchest:iron_shulker_box_magenta:4, Magenta Silver Shulker Box
ironchest:iron_shulker_box_magenta:5, Magenta Crystal Shulker Box
ironchest:iron_shulker_box_magenta:6, Magenta Obsidian Shulker Box
ironchest:iron_shulker_box_light_blue:0, Light Blue Iron Shulker Box
ironchest:iron_shulker_box_light_blue:1, Light Blue Gold Shulker Box
ironchest:iron_shulker_box_light_blue:2, Light Blue Diamond Shulker Box
ironchest:iron_shulker_box_light_blue:3, Light Blue Copper Shulker Box
ironchest:iron_shulker_box_light_blue:4, Light Blue Silver Shulker Box
ironchest:iron_shulker_box_light_blue:5, Light Blue Crystal Shulker Box
ironchest:iron_shulker_box_light_blue:6, Light Blue Obsidian Shulker Box
ironchest:iron_shulker_box_yellow:0, Yellow Iron Shulker Box
ironchest:iron_shulker_box_yellow:1, Yellow Gold Shulker Box
ironchest:iron_shulker_box_yellow:2, Yellow Diamond Shulker Box
ironchest:iron_shulker_box_yellow:3, Yellow Copper Shulker Box
ironchest:iron_shulker_box_yellow:4, Yellow Silver Shulker Box
ironchest:iron_shulker_box_yellow:5, Yellow Crystal Shulker Box
ironchest:iron_shulker_box_yellow:6, Yellow Obsidian Shulker Box
ironchest:iron_shulker_box_lime:0, Lime Iron Shulker Box
ironchest:iron_shulker_box_lime:1, Lime Gold Shulker Box
ironchest:iron_shulker_box_lime:2, Lime Diamond Shulker Box
ironchest:iron_shulker_box_lime:3, Lime Copper Shulker Box
ironchest:iron_shulker_box_lime:4, Lime Silver Shulker Box
ironchest:iron_shulker_box_lime:5, Lime Crystal Shulker Box
ironchest:iron_shulker_box_lime:6, Lime Obsidian Shulker Box
ironchest:iron_shulker_box_pink:0, Pink Iron Shulker Box
ironchest:iron_shulker_box_pink:1, Pink Gold Shulker Box
ironchest:iron_shulker_box_pink:2, Pink Diamond Shulker Box
ironchest:iron_shulker_box_pink:3, Pink Copper Shulker Box
ironchest:iron_shulker_box_pink:4, Pink Silver Shulker Box
ironchest:iron_shulker_box_pink:5, Pink Crystal Shulker Box
ironchest:iron_shulker_box_pink:6, Pink Obsidian Shulker Box
ironchest:iron_shulker_box_gray:0, Gray Iron Shulker Box
ironchest:iron_shulker_box_gray:1, Gray Gold Shulker Box
ironchest:iron_shulker_box_gray:2, Gray Diamond Shulker Box
ironchest:iron_shulker_box_gray:3, Gray Copper Shulker Box
ironchest:iron_shulker_box_gray:4, Gray Silver Shulker Box
ironchest:iron_shulker_box_gray:5, Gray Crystal Shulker Box
ironchest:iron_shulker_box_gray:6, Gray Obsidian Shulker Box
ironchest:iron_shulker_box_silver:0, Light Gray Iron Shulker Box
ironchest:iron_shulker_box_silver:1, Light Gray Gold Shulker Box
ironchest:iron_shulker_box_silver:2, Light Gray Diamond Shulker Box
ironchest:iron_shulker_box_silver:3, Light Gray Copper Shulker Box
ironchest:iron_shulker_box_silver:4, Light Gray Silver Shulker Box
ironchest:iron_shulker_box_silver:5, Light Gray Crystal Shulker Box
ironchest:iron_shulker_box_silver:6, Light Gray Obsidian Shulker Box
ironchest:iron_shulker_box_cyan:0, Cyan Iron Shulker Box
ironchest:iron_shulker_box_cyan:1, Cyan Gold Shulker Box
ironchest:iron_shulker_box_cyan:2, Cyan Diamond Shulker Box
ironchest:iron_shulker_box_cyan:3, Cyan Copper Shulker Box
ironchest:iron_shulker_box_cyan:4, Cyan Silver Shulker Box
ironchest:iron_shulker_box_cyan:5, Cyan Crystal Shulker Box
ironchest:iron_shulker_box_cyan:6, Cyan Obsidian Shulker Box
ironchest:iron_shulker_box_purple:0, Purple Iron Shulker Box
ironchest:iron_shulker_box_purple:1, Purple Gold Shulker Box
ironchest:iron_shulker_box_purple:2, Purple Diamond Shulker Box
ironchest:iron_shulker_box_purple:3, Purple Copper Shulker Box
ironchest:iron_shulker_box_purple:4, Purple Silver Shulker Box
ironchest:iron_shulker_box_purple:5, Purple Crystal Shulker Box
ironchest:iron_shulker_box_purple:6, Purple Obsidian Shulker Box
ironchest:iron_shulker_box_blue:0, Blue Iron Shulker Box
ironchest:iron_shulker_box_blue:1, Blue Gold Shulker Box
ironchest:iron_shulker_box_blue:2, Blue Diamond Shulker Box
ironchest:iron_shulker_box_blue:3, Blue Copper Shulker Box
ironchest:iron_shulker_box_blue:4, Blue Silver Shulker Box
ironchest:iron_shulker_box_blue:5, Blue Crystal Shulker Box
ironchest:iron_shulker_box_blue:6, Blue Obsidian Shulker Box
ironchest:iron_shulker_box_brown:0, Brown Iron Shulker Box
ironchest:iron_shulker_box_brown:1, Brown Gold Shulker Box
ironchest:iron_shulker_box_brown:2, Brown Diamond Shulker Box
ironchest:iron_shulker_box_brown:3, Brown Copper Shulker Box
ironchest:iron_shulker_box_brown:4, Brown Silver Shulker Box
ironchest:iron_shulker_box_brown:5, Brown Crystal Shulker Box
ironchest:iron_shulker_box_brown:6, Brown Obsidian Shulker Box
ironchest:iron_shulker_box_green:0, Green Iron Shulker Box
ironchest:iron_shulker_box_green:1, Green Gold Shulker Box
ironchest:iron_shulker_box_green:2, Green Diamond Shulker Box
ironchest:iron_shulker_box_green:3, Green Copper Shulker Box
ironchest:iron_shulker_box_green:4, Green Silver Shulker Box
ironchest:iron_shulker_box_green:5, Green Crystal Shulker Box
ironchest:iron_shulker_box_green:6, Green Obsidian Shulker Box
ironchest:iron_shulker_box_red:0, Red Iron Shulker Box
ironchest:iron_shulker_box_red:1, Red Gold Shulker Box
ironchest:iron_shulker_box_red:2, Red Diamond Shulker Box
ironchest:iron_shulker_box_red:3, Red Copper Shulker Box
ironchest:iron_shulker_box_red:4, Red Silver Shulker Box
ironchest:iron_shulker_box_red:5, Red Crystal Shulker Box
ironchest:iron_shulker_box_red:6, Red Obsidian Shulker Box
ironchest:iron_shulker_box_black:0, Black Iron Shulker Box
ironchest:iron_shulker_box_black:1, Black Gold Shulker Box
ironchest:iron_shulker_box_black:2, Black Diamond Shulker Box
ironchest:iron_shulker_box_black:3, Black Copper Shulker Box
ironchest:iron_shulker_box_black:4, Black Silver Shulker Box
ironchest:iron_shulker_box_black:5, Black Crystal Shulker Box
ironchest:iron_shulker_box_black:6, Black Obsidian Shulker Box
ironchest:iron_gold_chest_upgrade, Iron to Gold Chest Upgrade
ironchest:gold_diamond_chest_upgrade, Gold to Diamond Chest Upgrade
ironchest:copper_silver_chest_upgrade, Copper to Silver Chest Upgrade
ironchest:silver_gold_chest_upgrade, Silver to Gold Chest Upgrade
ironchest:copper_iron_chest_upgrade, Copper to Iron Chest Upgrade
ironchest:diamond_crystal_chest_upgrade, Diamond to Crystal Chest Upgrade
ironchest:wood_iron_chest_upgrade, Wood to Iron Chest Upgrade
ironchest:wood_copper_chest_upgrade, Wood to Copper Chest Upgrade
ironchest:diamond_obsidian_chest_upgrade, Diamond to Obsidian Chest Upgrade
ironchest:iron_gold_shulker_upgrade, Iron to Gold Shulker Box Upgrade
ironchest:gold_diamond_shulker_upgrade, Gold to Diamond Shulker Box Upgrade
ironchest:copper_silver_shulker_upgrade, Copper to Silver Shulker Box Upgrade
ironchest:silver_gold_shulker_upgrade, Silver to Gold Shulker Box Upgrade
ironchest:copper_iron_shulker_upgrade, Copper to Iron Shulker Box Upgrade
ironchest:diamond_crystal_shulker_upgrade, Diamond to Crystal Shulker Box Upgrade
ironchest:vanilla_iron_shulker_upgrade, Vanilla to Iron Shulker Box Upgrade
ironchest:vanilla_copper_shulker_upgrade, Vanilla to Copper Shulker Box Upgrade
ironchest:diamond_obsidian_shulker_upgrade, Diamond to Obsidian Shulker Box Upgrade
littletiles:hammer:0, Little Hammer
littletiles:recipeadvanced:0, Little Blueprint
littletiles:saw, Little Saw
littletiles:container, Little Bag
littletiles:wrench, Little Wrench
littletiles:screwdriver:0, Little Screwdriver
littletiles:chisel:0, Little Chisel
littletiles:colortube:0, Little Paint Brush
littletiles:grabber:0, Little Glove
littletiles:premade:0, Little Workbench
littletiles:premade:0, Little Importer
littletiles:premade:0, Little Exporter
littletiles:premade:0, Particle Emitter
littletiles:premade:0, Blank-o-matic
littletiles:premade:0, Single Cable (1-bit)
littletiles:premade:0, Single Cable (4-bit)
littletiles:premade:0, Single Cable (16-bit)
littletiles:premade:0, Single Output (1-bit)
littletiles:premade:0, Single Output (4-bit)
littletiles:premade:0, Single Output (16-bit)
littletiles:premade:0, Single Input (1-bit)
littletiles:premade:0, Single Input (4-bit)
littletiles:premade:0, Single Input (16-bit)
littletiles:premade:0, Signal Display (16 bit)
littletiles:premade:0, Structure Builder
littletiles:ltstorageblocktile, Little Storage Block
littletiles:ltcoloredblock:0, Dyeable Clean
littletiles:ltcoloredblock:1, Dyeable Floor
littletiles:ltcoloredblock:2, Dyeable Grainy Big
littletiles:ltcoloredblock:3, Dyeable Grainy
littletiles:ltcoloredblock:4, Dyeable Grainy Low
littletiles:ltcoloredblock:5, Dyeable Brick
littletiles:ltcoloredblock:6, Dyeable Bordered
littletiles:ltcoloredblock:7, Dyeable Brick Big
littletiles:ltcoloredblock:8, Dyeable Chiseled
littletiles:ltcoloredblock:9, Dyeable Broken Brick Big
littletiles:ltcoloredblock:10, Dyeable Clay
littletiles:ltcoloredblock:12, Lava Block
littletiles:ltcoloredblock:13, Dyeable Strips
littletiles:ltcoloredblock:14, White Lava Block
littletiles:ltcoloredblock2:0, Dyeable Gravel
littletiles:ltcoloredblock2:1, Dyeable Sand
littletiles:ltcoloredblock2:2, Dyeable Stone
littletiles:ltcoloredblock2:3, Dyeable Cork
littletiles:ltcoloredblock2:4, White Opaque Water
littletiles:lttransparentcoloredblock:5, Water
littletiles:lttransparentcoloredblock:6, White Water
littletiles:ltsinglecable, tile.ltsinglecable.name
littletiles:ltinput, tile.ltinput.name
littletiles:ltoutput, tile.ltoutput.name
littletiles:signal_converter, Signal Converter
immersivetech:connectors, tile.immersivetech.connectors.name
immersivetech:metal_trash:0, Trash Can
immersivetech:metal_trash:1, Fluid Trash Can
immersivetech:metal_trash:2, Energy Trash Can
immersivetech:metal_barrel:0, Creative Metal Barrel
immersivetech:metal_barrel:1, Open Metal Barrel
immersivetech:metal_barrel:2, Steel Metal Barrel
immersivetech:valve:0, Fluid Valve
immersivetech:valve:1, Load Controller
immersivetech:valve:2, Stack Limiter
immersivetech:metal_device, tile.immersivetech.metal_device.name
immersivetech:stone_decoration, tile.immersivetech.stone_decoration.name
immersivetech:stone_decoration_slab, tile.immersivetech.stone_decoration_slab.name
immersivetech:wooden_crate, tile.immersivetech.wooden_crate.name
immersivetech:material:0, Salt
tfspellpack:gilded_twilight_oak_wood, Gilded Twilight Oak Wood
tfspellpack:gilded_canopy_wood, Gilded Canopy Wood
tfspellpack:gilded_mangrove_wood, Gilded Mangrove Wood
tfspellpack:gilded_darkwood, Gilded Darkwood
tfspellpack:gilded_timewood, Gilded Timewood
tfspellpack:gilded_transwood, Gilded Transwood
tfspellpack:gilded_minewood, Gilded Minewood
tfspellpack:gilded_sortingwood, Gilded Sortingwood
tfspellpack:twilight_oak_bookshelf, Twilight Oak Bookshelf
tfspellpack:canopy_bookshelf, Canopy Bookshelf
tfspellpack:mangrove_bookshelf, Mangrove Bookshelf
tfspellpack:darkwood_bookshelf, Darkwood Bookshelf
tfspellpack:timewood_bookshelf, Timewood Bookshelf
tfspellpack:transwood_bookshelf, Transwood Bookshelf
tfspellpack:minewood_bookshelf, Minewood Bookshelf
tfspellpack:sortingwood_bookshelf, Sortingwood Bookshelf
tfspellpack:twilight_oak_lectern, Twilight Oak Lectern
tfspellpack:canopy_lectern, Canopy Lectern
tfspellpack:mangrove_lectern, Mangrove Lectern
tfspellpack:darkwood_lectern, Darkwood Lectern
tfspellpack:timewood_lectern, Timewood Lectern
tfspellpack:transwood_lectern, Transwood Lectern
tfspellpack:minewood_lectern, Minewood Lectern
tfspellpack:sortingwood_lectern, Sortingwood Lectern
tfspellpack:twilight_spell_book:207, Twilight Spell Book
tfspellpack:twilight_spell_book:208, Twilight Spell Book
tfspellpack:twilight_spell_book:209, Twilight Spell Book
tfspellpack:twilight_spell_book:210, Twilight Spell Book
tfspellpack:twilight_spell_book:211, Twilight Spell Book
tfspellpack:twilight_spell_book:212, Twilight Spell Book
tfspellpack:twilight_spell_book:213, Twilight Spell Book
tfspellpack:twilight_spell_book:214, Twilight Spell Book
tfspellpack:twilight_spell_book:215, Twilight Spell Book
tfspellpack:twilight_spell_book:216, Twilight Spell Book
tfspellpack:twilight_spell_book:217, Twilight Spell Book
tfspellpack:twilight_spell_book:218, Twilight Spell Book
tfspellpack:twilight_spell_book:219, Twilight Spell Book
tfspellpack:twilight_spell_book:220, Twilight Spell Book
tfspellpack:twilight_spell_book:221, Twilight Spell Book
tfspellpack:twilight_spell_book:222, Twilight Spell Book
tfspellpack:twilight_spell_book:223, Twilight Spell Book
tfspellpack:twilight_spell_book:224, Twilight Spell Book
tfspellpack:twilight_spell_book:225, Twilight Spell Book
tfspellpack:twilight_spell_book:226, Twilight Spell Book
tfspellpack:twilight_spell_book:227, Twilight Spell Book
tfspellpack:twilight_spell_book:228, Twilight Spell Book
tfspellpack:twilight_spell_book:229, Twilight Spell Book
tfspellpack:twilight_spell_book:230, Twilight Spell Book
tfspellpack:twilight_spell_book:231, Twilight Spell Book
tfspellpack:twilight_spell_book:232, Twilight Spell Book
tfspellpack:twilight_spell_book:233, Twilight Spell Book
tfspellpack:twilight_spell_book:234, Twilight Spell Book
tfspellpack:twilight_spell_book:235, Twilight Spell Book
tfspellpack:twilight_spell_book:236, Twilight Spell Book
tfspellpack:twilight_spell_book:237, Twilight Spell Book
tfspellpack:twilight_spell_book:238, Twilight Spell Book
tfspellpack:twilight_spell_book:239, Twilight Spell Book
tfspellpack:twilight_scroll:207, Scroll of Frost Breath
tfspellpack:twilight_scroll:208, Scroll of Summon Skeleton Druid
tfspellpack:twilight_scroll:209, Scroll of Summon Goblin
tfspellpack:twilight_scroll:210, Scroll of Druid Hex
tfspellpack:twilight_scroll:211, Scroll of Moonworm
tfspellpack:twilight_scroll:212, Scroll of Mist Cloak
tfspellpack:twilight_scroll:213, Scroll of Transformation
tfspellpack:twilight_scroll:214, Scroll of Death Page
tfspellpack:twilight_scroll:215, Scroll of Twilight Orb
tfspellpack:twilight_scroll:216, Scroll of Ironwood Heart
tfspellpack:twilight_scroll:217, Scroll of Summon Fire Beetle
tfspellpack:twilight_scroll:218, Scroll of Hydra Bomb
tfspellpack:twilight_scroll:219, Scroll of Cinder Cloud
tfspellpack:twilight_scroll:220, Scroll of Summon Ice Core
tfspellpack:twilight_scroll:221, Scroll of Ice Bomb
tfspellpack:twilight_scroll:222, Scroll of Acid Rain
tfspellpack:twilight_scroll:223, Scroll of Twilight Catalyst
tfspellpack:twilight_scroll:224, Scroll of Summon Twilight Wraith
tfspellpack:twilight_scroll:225, Scroll of Summon Cave Troll
tfspellpack:twilight_scroll:226, Scroll of Summon Slime Beetle
tfspellpack:twilight_scroll:227, Scroll of Fortification
tfspellpack:twilight_scroll:228, Scroll of Life Charm
tfspellpack:twilight_scroll:229, Scroll of Rain of Tears
tfspellpack:twilight_scroll:230, Scroll of Fire Jets
tfspellpack:twilight_scroll:231, Scroll of Snow Guardian Horde
tfspellpack:twilight_scroll:232, Scroll of Chariot of Ice
tfspellpack:twilight_scroll:233, Scroll of Carminite Singularity
tfspellpack:twilight_scroll:234, Scroll of Ghast Trap
tfspellpack:twilight_scroll:235, Scroll of Suffocating Mist
tfspellpack:twilight_scroll:236, Scroll of Call of the Horn
tfspellpack:twilight_scroll:237, Scroll of Annihilation
tfspellpack:twilight_scroll:238, Scroll of Pocket Tinkerer
tfspellpack:twilight_scroll:239, Scroll of Hydra's Vigor
tfspellpack:ring_twilight, Ring of Twilight
tfspellpack:ring_hydra_kaboom, Ring of Malevolent Eyes
tfspellpack:ring_aurora, Ring of the Aurora
tfspellpack:ring_trollsteinn, Trollsteinn Ring
tfspellpack:ring_stealth_attack, Ring of Cloaking Night
tfspellpack:amulet_steeleaf, Steeleaf Amulet
tfspellpack:amulet_carminite, Carminite Amulet
tfspellpack:amulet_life_charm, Golden Heart Pendant
tfspellpack:charm_ice_exploder, Malignant Ice Pearl
tfspellpack:charm_goblin, Redcap Miner's Satchel
tfspellpack:charm_troll, Icy Trollber
tfspellpack:charm_accursed_tome, Accursed Tome
undergroundbiomes:lignite_coal, Lignite
undergroundbiomes:fossil_piece:0, Ammonite fossil
undergroundbiomes:fossil_piece:1, Shell fossil
undergroundbiomes:fossil_piece:2, Rib fossil
undergroundbiomes:fossil_piece:3, Bone fossil
undergroundbiomes:fossil_piece:4, Skull fossil
undergroundbiomes:fossil_piece:5, Bone fossil
undergroundbiomes:fossil_piece:6, Shell fossil
undergroundbiomes:fossil_piece:7, Bone shard fossil
undergroundbiomes:igneous_stone:0, Red Granite
undergroundbiomes:igneous_stone:1, Black Granite
undergroundbiomes:igneous_stone:2, Rhyolite
undergroundbiomes:igneous_stone:3, Andesite
undergroundbiomes:igneous_stone:4, Gabbro
undergroundbiomes:igneous_stone:5, Basalt
undergroundbiomes:igneous_stone:6, Komatiite
undergroundbiomes:igneous_stone:7, Dacite
undergroundbiomes:metamorphic_stone:0, Gneiss
undergroundbiomes:metamorphic_stone:1, Eclogite
undergroundbiomes:metamorphic_stone:2, Marble
undergroundbiomes:metamorphic_stone:3, Quartzite
undergroundbiomes:metamorphic_stone:4, Blue Schist
undergroundbiomes:metamorphic_stone:5, Green Schist
undergroundbiomes:metamorphic_stone:6, Soapstone
undergroundbiomes:metamorphic_stone:7, Migmatite
undergroundbiomes:sedimentary_stone:0, Limestone
undergroundbiomes:sedimentary_stone:1, Chalk
undergroundbiomes:sedimentary_stone:2, Shale
undergroundbiomes:sedimentary_stone:3, Siltstone
undergroundbiomes:sedimentary_stone:4, Lignite Block
undergroundbiomes:sedimentary_stone:5, Dolomite
undergroundbiomes:sedimentary_stone:6, Greywacke
undergroundbiomes:sedimentary_stone:7, Chert
undergroundbiomes:igneous_monster_stone:0, Red Granite Monster Egg
undergroundbiomes:igneous_monster_stone:1, Black Granite Monster Egg
undergroundbiomes:igneous_monster_stone:2, Rhyolite Monster Egg
undergroundbiomes:igneous_monster_stone:3, Andesite Monster Egg
undergroundbiomes:igneous_monster_stone:4, Gabbro Monster Egg
undergroundbiomes:igneous_monster_stone:5, Basalt Monster Egg
undergroundbiomes:igneous_monster_stone:6, Komatiite Monster Egg
undergroundbiomes:igneous_monster_stone:7, Dacite Monster Egg
undergroundbiomes:metamorphic_monster_stone:0, Gneiss Monster Egg
undergroundbiomes:metamorphic_monster_stone:1, Eclogite Monster Egg
undergroundbiomes:metamorphic_monster_stone:2, Marble Monster Egg
undergroundbiomes:metamorphic_monster_stone:3, Quartzite Monster Egg
undergroundbiomes:metamorphic_monster_stone:4, Blue Schist Monster Egg
undergroundbiomes:metamorphic_monster_stone:5, Green Schist Monster Egg
undergroundbiomes:metamorphic_monster_stone:6, Soapstone Monster Egg
undergroundbiomes:metamorphic_monster_stone:7, Migmatite Monster Egg
undergroundbiomes:sedimentary_monster_stone:0, Limestone Monster Egg
undergroundbiomes:sedimentary_monster_stone:1, Chalk Monster Egg
undergroundbiomes:sedimentary_monster_stone:2, Shale Monster Egg
undergroundbiomes:sedimentary_monster_stone:3, Siltstone Monster Egg
undergroundbiomes:sedimentary_monster_stone:4, Lignite Block Monster Egg
undergroundbiomes:sedimentary_monster_stone:5, Dolomite Monster Egg
undergroundbiomes:sedimentary_monster_stone:6, Greywacke Monster Egg
undergroundbiomes:sedimentary_monster_stone:7, Chert Monster Egg
undergroundbiomes:igneous_cobble:0, Red Granite Cobblestone
undergroundbiomes:igneous_cobble:1, Black Granite Cobblestone
undergroundbiomes:igneous_cobble:2, Rhyolite Cobblestone
undergroundbiomes:igneous_cobble:3, Andesite Cobblestone
undergroundbiomes:igneous_cobble:4, Gabbro Cobblestone
undergroundbiomes:igneous_cobble:5, Basalt Cobblestone
undergroundbiomes:igneous_cobble:6, Komatiite Cobblestone
undergroundbiomes:igneous_cobble:7, Dacite Cobblestone
undergroundbiomes:metamorphic_cobble:0, Gneiss Cobblestone
undergroundbiomes:metamorphic_cobble:1, Eclogite Cobblestone
undergroundbiomes:metamorphic_cobble:2, Marble Cobblestone
undergroundbiomes:metamorphic_cobble:3, Quartzite Cobblestone
undergroundbiomes:metamorphic_cobble:4, Blue Schist Cobblestone
undergroundbiomes:metamorphic_cobble:5, Green Schist Cobblestone
undergroundbiomes:metamorphic_cobble:6, Soapstone Cobblestone
undergroundbiomes:metamorphic_cobble:7, Migmatite Cobblestone
undergroundbiomes:igneous_brick:0, Red Granite Bricks
undergroundbiomes:igneous_brick:1, Black Granite Bricks
undergroundbiomes:igneous_brick:2, Rhyolite Bricks
undergroundbiomes:igneous_brick:3, Andesite Bricks
undergroundbiomes:igneous_brick:4, Gabbro Bricks
undergroundbiomes:igneous_brick:5, Basalt Bricks
undergroundbiomes:igneous_brick:6, Komatiite Bricks
undergroundbiomes:igneous_brick:7, Dacite Bricks
undergroundbiomes:metamorphic_brick:0, Gneiss Bricks
undergroundbiomes:metamorphic_brick:1, Eclogite Bricks
undergroundbiomes:metamorphic_brick:2, Marble Bricks
undergroundbiomes:metamorphic_brick:3, Quartzite Bricks
undergroundbiomes:metamorphic_brick:4, Blue Schist Bricks
